Mod:Item:MetaData, Localized Name
gregtech:gt.metaitem.02:22542, Long Terra Rod
gregtech:gt.metaitem.02:22543, Long Aqua Rod
gregtech:gt.metaitem.02:22544, Long Perditio Rod
gregtech:gt.metaitem.02:22545, Long Ordo Rod
gregtech:gt.metaitem.02:22610, Long Fiber-Reinforced Epoxy Resin Rod
gregtech:gt.metaitem.02:22613, Long Nickel-Zinc Ferrite Rod
gregtech:gt.metaitem.02:22631, Long Polyphenylene Sulfide Rod
gregtech:gt.metaitem.02:22635, Long Styrene-Butadiene Rubber Rod
gregtech:gt.metaitem.02:22636, Long Polystyrene Rod
gregtech:gt.metaitem.02:22649, Long Polyvinyl Chloride Rod
gregtech:gt.metaitem.02:22801, Long Blaze Rod
gregtech:gt.metaitem.02:22809, Long Wood Stick
gregtech:gt.metaitem.02:22874, Long Polyethylene Rod
gregtech:gt.metaitem.02:22880, Long Rubber Rod
gregtech:gt.metaitem.02:22889, Long Sealed Wood Stick
gregtech:gt.metaitem.02:24028, Titanium Spring
gregtech:gt.metaitem.02:25335, Damascus Steel Arrow
gregtech:gt.metaitem.02:25350, Sterling Silver Arrow
gregtech:gt.metaitem.02:27500, Chipped Diamond
gregtech:gt.metaitem.02:27501, Chipped Emerald
gregtech:gt.metaitem.02:27502, Chipped Ruby
gregtech:gt.metaitem.02:27503, Chipped Sapphire
gregtech:gt.metaitem.02:27504, Chipped Green Sapphire
gregtech:gt.metaitem.02:27505, Chipped Olivine
gregtech:gt.metaitem.02:27507, Chipped Topaz
gregtech:gt.metaitem.02:27508, Chipped Tanzanite
gregtech:gt.metaitem.02:27509, Chipped Amethyst
gregtech:gt.metaitem.02:27510, Chipped Opal
gregtech:gt.metaitem.02:27511, Chipped Jasper
gregtech:gt.metaitem.02:27512, Chipped Ruby
gregtech:gt.metaitem.02:27513, Chipped Blue Topaz
gregtech:gt.metaitem.02:27514, Chipped Amber
gregtech:gt.metaitem.02:27527, Chipped Red Garnet
gregtech:gt.metaitem.02:27528, Chipped Yellow Garnet
gregtech:gt.metaitem.02:27890, Chipped Glass Crystal
gregtech:gt.metaitem.02:28500, Flawed Diamond
gregtech:gt.metaitem.02:28501, Flawed Emerald
gregtech:gt.metaitem.02:28502, Flawed Ruby
gregtech:gt.metaitem.02:28503, Flawed Sapphire
gregtech:gt.metaitem.02:28504, Flawed Green Sapphire
gregtech:gt.metaitem.02:28505, Flawed Olivine
gregtech:gt.metaitem.02:28507, Flawed Topaz
gregtech:gt.metaitem.02:28508, Flawed Tanzanite
gregtech:gt.metaitem.02:28509, Flawed Amethyst
gregtech:gt.metaitem.02:28510, Flawed Opal
gregtech:gt.metaitem.02:28511, Flawed Jasper
gregtech:gt.metaitem.02:28512, Flawed Ruby
gregtech:gt.metaitem.02:28513, Flawed Blue Topaz
gregtech:gt.metaitem.02:28514, Flawed Amber
gregtech:gt.metaitem.02:28527, Flawed Red Garnet
gregtech:gt.metaitem.02:28528, Flawed Yellow Garnet
gregtech:gt.metaitem.02:28890, Flawed Glass Crystal
gregtech:gt.metaitem.02:29500, Flawless Diamond
gregtech:gt.metaitem.02:29501, Flawless Emerald
gregtech:gt.metaitem.02:29502, Flawless Ruby
gregtech:gt.metaitem.02:29503, Flawless Sapphire
gregtech:gt.metaitem.02:29504, Flawless Green Sapphire
gregtech:gt.metaitem.02:29505, Flawless Olivine
gregtech:gt.metaitem.02:29507, Flawless Topaz
gregtech:gt.metaitem.02:29508, Flawless Tanzanite
gregtech:gt.metaitem.02:29509, Flawless Amethyst
gregtech:gt.metaitem.02:29510, Flawless Opal
gregtech:gt.metaitem.02:29511, Flawless Jasper
gregtech:gt.metaitem.02:29512, Flawless Ruby
gregtech:gt.metaitem.02:29513, Flawless Blue Topaz
gregtech:gt.metaitem.02:29514, Flawless Amber
gregtech:gt.metaitem.02:29527, Flawless Red Garnet
gregtech:gt.metaitem.02:29528, Flawless Yellow Garnet
gregtech:gt.metaitem.02:29890, Flawless Glass Crystal
gregtech:gt.metaitem.02:30500, Exquisite Diamond
gregtech:gt.metaitem.02:30501, Exquisite Emerald
gregtech:gt.metaitem.02:30502, Exquisite Ruby
gregtech:gt.metaitem.02:30503, Exquisite Sapphire
gregtech:gt.metaitem.02:30504, Exquisite Green Sapphire
gregtech:gt.metaitem.02:30505, Exquisite Olivine
gregtech:gt.metaitem.02:30507, Exquisite Topaz
gregtech:gt.metaitem.02:30508, Exquisite Tanzanite
gregtech:gt.metaitem.02:30509, Exquisite Amethyst
gregtech:gt.metaitem.02:30510, Exquisite Opal
gregtech:gt.metaitem.02:30511, Exquisite Jasper
gregtech:gt.metaitem.02:30512, Exquisite Ruby
gregtech:gt.metaitem.02:30513, Exquisite Blue Topaz
gregtech:gt.metaitem.02:30514, Exquisite Amber
gregtech:gt.metaitem.02:30527, Exquisite Red Garnet
gregtech:gt.metaitem.02:30528, Exquisite Yellow Garnet
gregtech:gt.metaitem.02:30890, Exquisite Glass Crystal
gregtech:gt.metaitem.02:31019, Aluminium Gear
gregtech:gt.metaitem.02:31028, Titanium Gear
gregtech:gt.metaitem.02:31032, Iron Gear
gregtech:gt.metaitem.02:31035, Copper Gear
gregtech:gt.metaitem.02:31057, Tin Gear
gregtech:gt.metaitem.02:31081, Tungsten Gear
gregtech:gt.metaitem.02:31086, Gold Gear
gregtech:gt.metaitem.02:31129, Neutronium Gear
gregtech:gt.metaitem.02:31299, Stone Gear
gregtech:gt.metaitem.02:31300, Bronze Gear
gregtech:gt.metaitem.02:31305, Steel Gear
gregtech:gt.metaitem.02:31306, Stainless Steel Gear
gregtech:gt.metaitem.02:31316, Tungstensteel Gear
gregtech:gt.metaitem.02:31343, Cobalt Brass Gear
gregtech:gt.metaitem.02:31370, Tungstencarbide Gear
gregtech:gt.metaitem.02:31371, Vanadiumsteel Gear
gregtech:gt.metaitem.02:31372, HSS-G Gear
gregtech:gt.metaitem.02:31373, HSS-E Gear
gregtech:gt.metaitem.02:31500, Diamond Gear
gregtech:gt.metaitem.02:31809, Wood Gear
gregtech:gt.metaitem.02:32000, Dark Coffee
gregtech:gt.metaitem.02:32002, Coffee
gregtech:gt.metaitem.02:32003, Cafe au lait
gregtech:gt.metaitem.02:32005, Dark Chocolate Milk
gregtech:gt.metaitem.02:32006, Chocolate Milk
gregtech:gt.metaitem.02:32007, Tea
gregtech:gt.metaitem.02:32009, Ice Tea
gregtech:gt.metaitem.02:32010, Gelled Toluene
gregtech:gt.metaitem.02:32100, Purple Drink
gregtech:gt.metaitem.02:32101, Grape Juice
gregtech:gt.metaitem.02:32102, Wine
gregtech:gt.metaitem.02:32103, Vinegar
gregtech:gt.metaitem.02:32107, Mineral Water
gregtech:gt.metaitem.02:32109, Reed Water
gregtech:gt.metaitem.02:32112, Hops Juice
gregtech:gt.metaitem.02:32113, Dark Beer
gregtech:gt.metaitem.02:32115, Wheaty Juice
gregtech:gt.metaitem.02:32118, Wheaty Hops Juice
gregtech:gt.metaitem.02:32119, Beer
gregtech:gt.metaitem.02:32120, Chilly Sauce
gregtech:gt.metaitem.02:32121, Hot Sauce
gregtech:gt.metaitem.02:32125, Apple Juice
gregtech:gt.metaitem.02:32126, Cider
gregtech:gt.metaitem.02:32131, Lemon Juice
gregtech:gt.metaitem.02:32133, Lemonade
gregtech:gt.metaitem.02:32136, Milk
gregtech:gt.metaitem.02:32137, Holy Water
gregtech:gt.metaitem.02:32200, Potato on a Stick
gregtech:gt.metaitem.02:32201, Roasted Potato on a Stick
gregtech:gt.metaitem.02:32202, Potato Strips
gregtech:gt.metaitem.02:32203, Fries
gregtech:gt.metaitem.02:32204, Fries
gregtech:gt.metaitem.02:32205, Potato Chips (Raw)
gregtech:gt.metaitem.02:32206, Potato Chips
gregtech:gt.metaitem.02:32207, Chili Chips
gregtech:gt.metaitem.02:32208, Bag of Potato Chips
gregtech:gt.metaitem.02:32209, Bag of Chili Chips
gregtech:gt.metaitem.02:32210, Chum
gregtech:gt.metaitem.02:32211, Chum on a Stick
gregtech:gt.metaitem.02:32212, Sugary Dough
gregtech:gt.metaitem.02:32213, Chocolate Dough
gregtech:gt.metaitem.02:32214, Cookie shaped Dough
gregtech:gt.metaitem.02:32220, Buns
gregtech:gt.metaitem.02:32221, Veggieburger
gregtech:gt.metaitem.02:32222, Cheeseburger
gregtech:gt.metaitem.02:32223, Hamburger
gregtech:gt.metaitem.02:32224, Chumburger
gregtech:gt.metaitem.02:32230, Breads
gregtech:gt.metaitem.02:32231, Veggie Sandwich
gregtech:gt.metaitem.02:32232, Cheese Sandwich
gregtech:gt.metaitem.02:32233, Bacon Sandwich
gregtech:gt.metaitem.02:32234, Steak Sandwich
gregtech:gt.metaitem.02:32240, Baguettes
gregtech:gt.metaitem.02:32241, Large Veggie Sandwich
gregtech:gt.metaitem.02:32242, Large Cheese Sandwich
gregtech:gt.metaitem.02:32243, Large Bacon Sandwich
gregtech:gt.metaitem.02:32244, Large Steak Sandwich
gregtech:gt.metaitem.02:32250, Raw Veggie Pizza
gregtech:gt.metaitem.02:32251, Raw Cheese Pizza
gregtech:gt.metaitem.02:32252, Raw Mince Meat Pizza
gregtech:gt.metaitem.02:32260, Veggie Pizza
gregtech:gt.metaitem.02:32261, Cheese Pizza
gregtech:gt.metaitem.02:32262, Mince Meat Pizza
gregtech:gt.metaitem.02:32270, Super Fuel Binder
gregtech:gt.metaitem.02:32271, Magic Super Fuel Binder
gregtech:gt.metaitem.02:32410, Indigo Dye
gregtech:gt.metaitem.02:32414, Black Dye
gregtech:gt.metaitem.02:32415, Red Dye
gregtech:gt.metaitem.02:32416, Green Dye
gregtech:gt.metaitem.02:32417, Brown Dye
gregtech:gt.metaitem.02:32418, Blue Dye
gregtech:gt.metaitem.02:32419, Purple Dye
gregtech:gt.metaitem.02:32420, Cyan Dye
gregtech:gt.metaitem.02:32421, Light Gray Dye
gregtech:gt.metaitem.02:32422, Gray Dye
gregtech:gt.metaitem.02:32423, Pink Dye
gregtech:gt.metaitem.02:32424, Lime Dye
gregtech:gt.metaitem.02:32425, Yellow Dye
gregtech:gt.metaitem.02:32426, Light Blue Dye
gregtech:gt.metaitem.02:32427, Magenta Dye
gregtech:gt.metaitem.02:32428, Orange Dye
gregtech:gt.metaitem.02:32429, White Dye
gregtech:gt.metaitem.02:32470, Oak Plank
gregtech:gt.metaitem.02:32471, Spruce Plank
gregtech:gt.metaitem.02:32472, Birch Plank
gregtech:gt.metaitem.02:32473, Jungle Plank
gregtech:gt.metaitem.02:32474, Acacia Plank
gregtech:gt.metaitem.02:32475, Dark Oak Plank
gregtech:gt.metaitem.02:32476, Larch Plank
gregtech:gt.metaitem.02:32477, Teak Plank
gregtech:gt.metaitem.02:32478, Green Acacia Plank
gregtech:gt.metaitem.02:32479, Lime Plank
gregtech:gt.metaitem.02:32480, Chestnut Plank
gregtech:gt.metaitem.02:32481, Wenge Plank
gregtech:gt.metaitem.02:32482, Baobab Plank
gregtech:gt.metaitem.02:32483, Sequoia Plank
gregtech:gt.metaitem.02:32484, Kapok Plank
gregtech:gt.metaitem.02:32485, Ebony Plank
gregtech:gt.metaitem.02:32486, Mahagony Plank
gregtech:gt.metaitem.02:32487, Balsa Plank
gregtech:gt.metaitem.02:32488, Willow Plank
gregtech:gt.metaitem.02:32489, Walnut Plank
gregtech:gt.metaitem.02:32490, Greenheart Plank
gregtech:gt.metaitem.02:32491, Cherry Plank
gregtech:gt.metaitem.02:32492, Mahoe Plank
gregtech:gt.metaitem.02:32493, Poplar Plank
gregtech:gt.metaitem.02:32494, Palm Plank
gregtech:gt.metaitem.02:32495, Papaya Plank
gregtech:gt.metaitem.02:32496, Pine Plank
gregtech:gt.metaitem.02:32497, Plum Plank
gregtech:gt.metaitem.02:32498, Maple Plank
gregtech:gt.metaitem.02:32499, Citrus Plank
gregtech:gt.metaitem.02:32500, Plumbilia Leaf
gregtech:gt.metaitem.02:32501, Argentia Leaf
gregtech:gt.metaitem.02:32502, Indigo Blossom
gregtech:gt.metaitem.02:32503, Ferru Leaf
gregtech:gt.metaitem.02:32504, Aurelia Leaf
gregtech:gt.metaitem.02:32505, Tea Leaf
gregtech:gt.metaitem.02:32510, Oil Berry
gregtech:gt.metaitem.02:32511, Bobs-Yer-Uncle-Berry
gregtech:gt.metaitem.02:32512, UUM Berry
gregtech:gt.metaitem.02:32513, UUA Berry
gregtech:gt.metaitem.02:32520, Milk Wart
gregtech:gt.metaitem.02:32521, Bauxia Leaf
gregtech:gt.metaitem.02:32522, Titania Leaf
gregtech:gt.metaitem.02:32523, Reactoria Leaf
gregtech:gt.metaitem.02:32524, Uranium Leaf
gregtech:gt.metaitem.02:32526, Thunder Leaf
gregtech:gt.metaitem.02:32527, Nickelback Leaf
gregtech:gt.metaitem.02:32528, Galvania Leaf
gregtech:gt.metaitem.02:32529, Pyrolusium Leaf
gregtech:gt.metaitem.02:32530, Coppon Fiber
gregtech:gt.metaitem.02:32531, Scheelinium Leaf
gregtech:gt.metaitem.02:32532, Platina Leaf
gregtech:gt.metaitem.02:32533, Quantaria Leaf
gregtech:gt.metaitem.02:32534, Quantaria Leaf
gregtech:gt.metaitem.02:32535, Stargatium Leaf
gregtech:gt.metaitem.02:32540, Tine Twig
gregtech:gt.metaitem.02:32550, Chilly Pepper
gregtech:gt.metaitem.02:32551, Lemon
gregtech:gt.metaitem.02:32552, Tomato
gregtech:gt.metaitem.02:32553, Max Tomato
gregtech:gt.metaitem.02:32554, Grapes
gregtech:gt.metaitem.02:32555, Onion
gregtech:gt.metaitem.02:32556, Cucumber
gregtech:gt.metaitem.02:32557, Rape
gregtech:gt.metaitem.02:32558, Cheese
gregtech:gt.metaitem.02:32559, Dough
gregtech:gt.metaitem.02:32560, Flattened Dough
gregtech:gt.metaitem.02:32561, Dough
gregtech:gt.metaitem.02:32562, Dough
gregtech:gt.metaitem.02:32563, Dough
gregtech:gt.metaitem.02:32564, Bun
gregtech:gt.metaitem.02:32565, Baguette
gregtech:gt.metaitem.02:32566, Sliced Bread
gregtech:gt.metaitem.02:32567, Sliced Bun
gregtech:gt.metaitem.02:32568, Sliced Baguette
gregtech:gt.metaitem.02:32569, Cake Bottom
gregtech:gt.metaitem.02:32570, Baked Cake Bottom
gregtech:gt.metaitem.02:32571, Lemon Slice
gregtech:gt.metaitem.02:32572, Tomato Slice
gregtech:gt.metaitem.02:32573, Onion Slice
gregtech:gt.metaitem.02:32574, Cucumber Slice
gregtech:gt.metaitem.02:32576, Cheese Slice
gregtech:gt.metaitem.03:32006, Wetware Lifesupport Circuit Board
gregtech:gt.metaitem.03:32007, Plastic Circuit Board
gregtech:gt.metaitem.03:32011, SMD Resistor
gregtech:gt.metaitem.03:32012, Glass Tube
gregtech:gt.metaitem.03:32014, Small Coil
gregtech:gt.metaitem.03:32016, SMD Diode
gregtech:gt.metaitem.03:32018, SMD Transistor
gregtech:gt.metaitem.03:32020, SMD Capacitor
gregtech:gt.metaitem.03:32021, Glass Fiber
gregtech:gt.metaitem.03:32022, Petri Dish
gregtech:gt.metaitem.03:32030, Monocrystalline Silicon Boule
gregtech:gt.metaitem.03:32031, Glowstone doped Monocrystalline Silicon Boule
gregtech:gt.metaitem.03:32032, Naquadah doped Monocrystalline Silicon Boule
gregtech:gt.metaitem.03:32033, Wafer
gregtech:gt.metaitem.03:32034, Glowstone doped Wafer
gregtech:gt.metaitem.03:32035, Naquadah doped Wafer
gregtech:gt.metaitem.03:32036, Integrated Logic Circuit (Wafer)
gregtech:gt.metaitem.03:32037, Integrated Logic Circuit
gregtech:gt.metaitem.03:32038, Random Access Memory Chip (Wafer)
gregtech:gt.metaitem.03:32039, Random Access Memory Chip
gregtech:gt.metaitem.03:32040, NAND Memory Chip (Wafer)
gregtech:gt.metaitem.03:32041, NAND Memory Chip
gregtech:gt.metaitem.03:32042, NOR Memory Chip (Wafer)
gregtech:gt.metaitem.03:32043, NOR Memory Chip
gregtech:gt.metaitem.03:32044, Central Processing Unit (Wafer)
gregtech:gt.metaitem.03:32045, Central Processing Unit
gregtech:gt.metaitem.03:32046, SoC Wafer
gregtech:gt.metaitem.03:32047, SoC
gregtech:gt.metaitem.03:32048, ASoC Wafer
gregtech:gt.metaitem.03:32049, ASoC
gregtech:gt.metaitem.03:32050, PIC Wafer
gregtech:gt.metaitem.03:32051, Power IC
gregtech:gt.metaitem.03:32052, HPIC Wafer
gregtech:gt.metaitem.03:32053, High Power IC
gregtech:gt.metaitem.03:32054, NanoCPU Wafer
gregtech:gt.metaitem.03:32055, Nanocomponent Central Processing Unit
gregtech:gt.metaitem.03:32056, QBit Wafer
gregtech:gt.metaitem.03:32057, QBit Processing Unit
gregtech:gt.metaitem.03:32069, Raw Crystal Chip
gregtech:gt.metaitem.03:32070, Crystal Processing Unit
gregtech:gt.metaitem.03:32071, Crystal SoC
gregtech:gt.metaitem.03:32072, Neuro Processing Unit
gregtech:gt.metaitem.03:32073, Stemcells
gregtech:gt.metaitem.03:32078, Microprocessor
gregtech:gt.metaitem.03:32079, Good Integrated Circuit
gregtech:gt.metaitem.03:32080, Integrated Processor
gregtech:gt.metaitem.03:32082, Nanoprocessor
gregtech:gt.metaitem.03:32083, Nanoprocessor Assembly
gregtech:gt.metaitem.03:32084, Elite Nanocomputer
gregtech:gt.metaitem.03:32085, Quantumprocessor
gregtech:gt.metaitem.03:32086, Quantumprocessor Assembly
gregtech:gt.metaitem.03:32087, Master Quantumcomputer
gregtech:gt.metaitem.03:32088, Quantumprocessor Mainframe
gregtech:gt.metaitem.03:32089, Crystalprocessor
gregtech:gt.metaitem.03:32090, Ultimate Crystalcomputer
gregtech:gt.metaitem.03:32091, Crystalprocessor Mainframe
gregtech:gt.metaitem.03:32092, Wetwareprocessor
gregtech:gt.metaitem.03:32093, Wetwareprocessor Assembly
gregtech:gt.metaitem.03:32094, Wetware Supercomputer
gregtech:gt.metaitem.03:32095, Wetware Mainframe
gregtech:gt.metaitem.03:32096, Crystalprocessor Assembly
gregtech:gt.metatool.01:0, Sword
gregtech:gt.metatool.01:2, Pickaxe
gregtech:gt.metatool.01:4, Shovel
gregtech:gt.metatool.01:6, Axe
gregtech:gt.metatool.01:8, Hoe
gregtech:gt.metatool.01:10, Saw
gregtech:gt.metatool.01:12, Hammer
gregtech:gt.metatool.01:14, Soft Mallet
gregtech:gt.metatool.01:16, Wrench
gregtech:gt.metatool.01:18, File
gregtech:gt.metatool.01:20, Crowbar
gregtech:gt.metatool.01:22, Screwdriver
gregtech:gt.metatool.01:24, Mortar
gregtech:gt.metatool.01:26, Wire Cutter
gregtech:gt.metatool.01:28, Scoop
gregtech:gt.metatool.01:30, Branch Cutter
gregtech:gt.metatool.01:32, Universal Spade
gregtech:gt.metatool.01:34, Knife
gregtech:gt.metatool.01:36, Butchery Knife
gregtech:gt.metatool.01:40, Sense
gregtech:gt.metatool.01:42, Plow
gregtech:gt.metatool.01:44, Plunger
gregtech:gt.metatool.01:46, Rolling Pin
gregtech:gt.metatool.01:100, Drill (LV)
gregtech:gt.metatool.01:102, Drill (MV)
gregtech:gt.metatool.01:104, Drill (HV)
gregtech:gt.metatool.01:110, Chainsaw (LV)
gregtech:gt.metatool.01:112, Chainsaw (MV)
gregtech:gt.metatool.01:114, Chainsaw (HV)
gregtech:gt.metatool.01:120, Wrench (LV)
gregtech:gt.metatool.01:122, Wrench (MV)
gregtech:gt.metatool.01:124, Wrench (HV)
gregtech:gt.metatool.01:130, JackHammer (HV)
gregtech:gt.metatool.01:140, Buzzsaw (LV)
gregtech:gt.metatool.01:150, Screwdriver (LV)
gregtech:gt.metatool.01:160, Soldering Iron (LV)
gregtech:gt.metatool.01:170, Small Turbine
gregtech:gt.metatool.01:172, Turbine
gregtech:gt.metatool.01:174, Large Turbine
gregtech:gt.metatool.01:176, Huge Turbine
gregtech:gt.GregTech_FluidDisplay, Fluid Display
gregtech:gt.sensorcard, GregTech Sensor Card
gregtech:gt.neutronreflector, Iridium Neutron Reflector
gregtech:gt.60k_Helium_Coolantcell, 60k He Coolant Cell
gregtech:gt.180k_Helium_Coolantcell, 180k He Coolant Cell
gregtech:gt.360k_Helium_Coolantcell, 360k He Coolant Cell
gregtech:gt.60k_NaK_Coolantcell, 60k NaK Coolantcell
gregtech:gt.180k_NaK_Coolantcell, 180k NaK Coolantcell
gregtech:gt.360k_NaK_Coolantcell, 360k NaK Coolantcell
gregtech:gt.ThoriumcellDep, Fuel Rod (Depleted Thorium)
gregtech:gt.Double_ThoriumcellDep, Dual Fuel Rod (Depleted Thorium)
gregtech:gt.Quad_ThoriumcellDep, Quad Fuel Rod (Depleted Thorium)
gregtech:gt.Thoriumcell, Fuel Rod (Thorium)
gregtech:gt.Double_Thoriumcell, Dual Fuel Rod (Thorium)
gregtech:gt.Quad_Thoriumcell, Quad Fuel Rod (Thorium)
gregtech:gt.NaquadahcellDep, Fuel Rod (Depleted Naquadah)
gregtech:gt.Double_NaquadahcellDep, Dual Fuel Rod (Depleted Naquadah)
gregtech:gt.Quad_NaquadahcellDep, Quad Fuel Rod (Depleted Naquadah)
gregtech:gt.Naquadahcell, Fuel Rod (Naquadah)
gregtech:gt.Double_Naquadahcell, Dual Fuel Rod (Naquadah)
gregtech:gt.Quad_Naquadahcell, Quad Fuel Rod (Naquadah)
gregtech:gt.reactorUraniumSimple, Fuel Rod (Uranium)
gregtech:gt.reactorUraniumDual, Dual Fuel Rod (Uranium)
gregtech:gt.reactorUraniumQuad, Quad Fuel Rod (Uranium)
gregtech:gt.reactorMOXSimple, Fuel Rod (Mox)
gregtech:gt.reactorMOXDual, Dual Fuel Rod (Mox)
gregtech:gt.reactorMOXQuad, Quad Fuel Rod (Mox)
gregtech:modulararmor_helmet, Basic Modular Armor Helmet
gregtech:modulararmor_chestplate, Basic Modular Armor Chestplate
gregtech:modulararmor_leggings, Basic Modular Armor Leggings
gregtech:modulararmor_boots, Basic Modular Armor Boots
gregtech:modularelectric1_helmet, Modular Exoskeleton Helmet
gregtech:modularelectric1_chestplate, Modular Exoskeleton Chestplate
gregtech:modularelectric1_leggings, Modular Exoskeleton Leggings
gregtech:modularelectric1_boots, Modular Exoskeleton Boots
gregtech:modularelectric2_helmet, Modular Nanosuit Helmet
gregtech:modularelectric2_chestplate, Modular Nanosuit Chestplate
gregtech:modularelectric2_leggings, Modular Nanosuit Leggings
gregtech:modularelectric2_boots, Modular Nanosuit Boots
LogisticsPipes:item.logisticsItemCard:0, Logistics Item Card
LogisticsPipes:item.remoteOrdererItem, item.remoteOrdererItem.name
LogisticsPipes:item.ItemPipeSignCreator, item.ItemPipeSignCreator.name
LogisticsPipes:item.logisticsHUDGlasses, item.logisticsHUDGlasses.name
LogisticsPipes:item.logisticsParts:0, Logistics HUD Bow
LogisticsPipes:item.logisticsParts:1, Logistics HUD Glass
LogisticsPipes:item.logisticsParts:2, Logistics HUD Nose Bridge
LogisticsPipes:item.logisticsParts:3, Nano Hopper
LogisticsPipes:item.pipeComponents, item.pipeComponents.name
LogisticsPipes:item.itemModule:0, Blank Module
LogisticsPipes:item.itemModule:1, ItemSink module
LogisticsPipes:item.itemModule:2, Passive Supplier module
LogisticsPipes:item.itemModule:3, Extractor module
LogisticsPipes:item.itemModule:4, Polymorphic ItemSink module
LogisticsPipes:item.itemModule:5, QuickSort module
LogisticsPipes:item.itemModule:6, Terminus module
LogisticsPipes:item.itemModule:7, Advanced Extractor module
LogisticsPipes:item.itemModule:103, Extractor MK2 module
LogisticsPipes:item.itemModule:107, Advanced Extractor MK2
LogisticsPipes:item.itemModule:203, Extractor MK3 module
LogisticsPipes:item.itemModule:207, Advanced Extractor MK3
LogisticsPipes:item.itemModule:500, Provider module
LogisticsPipes:item.itemModule:501, Provider module MK2
LogisticsPipes:item.itemModule:300, Electric Manager module
LogisticsPipes:item.itemModule:301, Electric Buffer module
LogisticsPipes:item.itemModule:8, Bee Analyzer module
LogisticsPipes:item.itemModule:9, BeeSink module
LogisticsPipes:item.itemModule:10, Apiary Refiller module
LogisticsPipes:item.itemModule:11, Drone Terminus module
LogisticsPipes:item.itemModule:12, Mod Based ItemSink module
